code,name,issue_date,OP,IR,MAAR,AGE,TECH,VC,SOE,INTANG,PRIM,REPU,SPREAD,IPO_VOL,MKT_RET,CONC,iVX,SIMI,READ,SENT,PRICE,SIZE,SYSTEM,INDU
688539,高华科技,20230418,1,-0.084249084,-0.087031811,23,1,1,0,0.020521403,0.25,1,6.5,4.521788577,0.201326667,6.501289671,15.9953737,0.769302954,0.072328964,0.612874348,38.22,11.751079,1,45
603137,恒尚节能,20230419,0,0.59245283,0.606921552,11,0,0,0,0.016379965,0.250000002,1,7.9167,4.521788577,0.245766667,7.360103973,15.87947279,0.673319747,0.053194003,0.518624484,15.9,10.85794652,1,20
688352,颀中科技,20230420,0,0.439669421,0.443708919,5,0,1,0,0.036057255,0.168203304,1,6.4503,4.49980967,0.20728,7.181591945,15.76089759,0.731315842,0.064355174,0.51122981,12.1,12.39669301,1,45
688146,中船特气,20230421,0,0.357952974,0.385044443,6,0,1,1,0.02474363,0.15,1,1.7642,4.510859507,0.177573333,7.178545484,15.6374191,0.720953939,0.042682729,0.561152916,36.15,12.56747144,1,15
688478,晶升股份,20230424,0,0.306888069,0.323270154,11,1,1,0,0.028676122,0.25,1,7.3333,4.543294782,-0.006713333,6.507277712,15.59299943,0.703341046,0.179548142,0.561457968,32.52,11.63059009,1,45
301307,美利信,20230424,1,-0.086270872,-0.074817108,21,0,1,0,0.025269279,0.251661918,0,6,4.543294782,-0.006713333,7.734558844,15.59299943,0.755919308,0.034021381,0.537640865,32.34,12.05176695,1,45
301360,荣旗科技,20230425,1,-0.091402337,-0.086821835,11,1,1,0,0.010637399,0.250093738,0,8.4124,4.564348191,-0.109713333,7.471363088,15.64823739,0.744975487,0.000344645,0.626607665,71.88,11.47093529,1,45
688249,晶合集成,20230505,0,0.000503525,0.00383324,7,1,1,0,0.036998022,0.25,1,1.9811,4.532599493,-0.118546667,8.699181359,15.43961695,0.645963387,0.053304713,0.489029011,19.86,13.81154127,1,45
301293,三博脑科,20230505,0,0.773648649,0.779551421,19,0,1,0,0.21434508,0.250000112,1,6.8113,4.532599493,-0.118546667,7.291656209,15.43961695,0.669568781,0.001258883,0.516870112,29.6,11.67202616,1,35
301390,经纬股份,20230508,0,0.111140584,0.09861853,20,0,0,0,0.026890958,0.25,1,9.1954,4.532599493,-0.133086667,7.118826249,15.41292418,0.71699555,0.112833572,0.517205617,37.7,10.94288048,1,20
603172,万丰股份,20230510,0,0.308641975,0.318794052,19,0,0,0,0.007892011,0.250262408,0,8.2385,4.510859507,-0.063473333,7.533158807,15.55020307,0.683159709,0.068016436,0.467157575,14.58,10.79277783,1,15
688469,中芯集成,20230510,0,0.107205624,0.115795014,5,0,0,0,0.034381011,0.277108434,1,2.3095,4.510859507,-0.063473333,8.633552993,15.55020307,0.585367792,0.16285316,0.546557064,5.69,13.91730892,1,45
688479,友车科技,20230511,1,-0.141218005,-0.139882242,20,1,1,0,0,0.250000346,1,10.0547,4.510859507,-0.152506667,6.513230111,15.65640177,0.768362968,0.048261826,0.488025241,33.99,11.71697524,1,45
301325,曼恩斯特,20230512,0,0.1734375,0.189201556,8,0,1,0,0.003897071,0.25,0,6.7266,4.532599493,-0.256353333,7.766416898,15.68036299,0.73627521,0.123870107,0.52302719,76.8,12.34757221,1,45
688512,慧智微,20230516,1,-0.089388145,-0.084653975,11,0,0,0,0.088572936,0.119999422,1,6.8786,4.553876892,-0.201533333,6.628041376,15.83513381,0.750842861,0.02254743,0.579686578,20.92,11.64040005,1,45
1380,华纬科技,20230516,0,0.07038835,0.07595318,17,0,1,0,0.030498986,0.25,0,9.1622,4.553876892,-0.201533333,7.559038255,15.83513381,0.67794272,0.148355579,0.507567231,28.84,11.43952088,1,20
301382,蜂助手,20230517,0,0.834453782,0.84281093,11,0,0,0,1.57655E-07,0.250023587,0,8.2,4.521788577,-0.21736,7.167809184,15.94851516,0.664845637,0.004525473,0.474450874,23.8,11.52200413,1,45
688552,航天南湖,20230518,0,0.276806802,0.278128387,33,0,1,1,0.051663136,0.250002079,1,6.1668,4.532599493,-0.117193333,7.101675972,16.07331583,0.703853937,0.198027386,0.543747158,21.17,12.09225575,1,45
301332,德尔玛,20230518,1,-0.031735314,-0.030733092,11,0,0,0,0.103611824,0.2,1,6.5594,4.532599493,-0.117193333,7.237059026,16.07331583,0.78432926,0.041797532,0.499376744,14.81,11.82562529,1,25
301428,世纪恒通,20230519,0,0.760910816,0.766057106,16,1,1,0,0.012621113,0.250000003,1,7.8466,4.543294782,-0.041553333,6.896694332,16.05084442,0.638551878,0.025882804,0.45544163,26.35,11.08222639,1,45
